full_code,short_code,name,name_cy,slug,gss_code,three_code,nation,region,con_type,electorate,area,density,center_lat,center_lon,"lat,lon"
uk.org.mysociety.cons.ukparl.2025.scn,UKPARL.2025.SCN,Streatham and Croydon North,,streatham-and-croydon-north,E14001527,SCN,England,London,borough,76050,13.77229935,5521.953746,51.41819921,-0.1128285392,"51.418199214391,-0.112828539204271"
uk.org.mysociety.cons.ukparl.2025.cre,UKPARL.2025.CRE,Croydon East,,croydon-east,E14001186,CRE,England,London,borough,75346,26.43449475,2850.290907,51.3617054,-0.04623149836,"51.3617054001571,-0.0462314983569048"
uk.org.mysociety.cons.ukparl.2025.cbh,UKPARL.2025.CBH,Clapham and Brixton Hill,,clapham-and-brixton-hill,E14001175,CBH,England,London,borough,75460,7.610883984,9914.748426,51.45745972,-0.1303737611,"51.457459718651,-0.130373761130576"
uk.org.mysociety.cons.ukparl.2025.dwn,UKPARL.2025.DWN,Dulwich and West Norwood,,dulwich-and-west-norwood,E14001205,DWN,England,London,borough,74314,14.47245962,5134.85627,51.44471564,-0.0929139728,"51.4447156380945,-0.0929139728029496"
uk.org.mysociety.cons.ukparl.2025.lww,UKPARL.2025.LWW,Lewisham West and East Dulwich,,lewisham-west-and-east-dulwich,E14001333,LWW,England,London,borough,69904,11.42602937,6117.96082,51.44432169,-0.05395714227,"51.4443216944809,-0.0539571422686795"
uk.org.mysociety.cons.ukparl.2025.vcg,UKPARL.2025.VCG,Vauxhall and Camberwell Green,,vauxhall-and-camberwell-green,E14001559,VCG,England,London,borough,69995,7.684489022,9108.608237,51.48516186,-0.1119487322,"51.4851618558683,-0.111948732167979"
uk.org.mysociety.cons.ukparl.2025.bos,UKPARL.2025.BOS,Bermondsey and Old Southwark,,bermondsey-and-old-southwark,E14001085,BOS,England,London,borough,70602,9.354256737,7547.579887,51.49875878,-0.06903964924,"51.4987587829821,-0.0690396492388488"
uk.org.mysociety.cons.ukparl.2025.lwn,UKPARL.2025.LWN,Lewisham North,,lewisham-north,E14001332,LWN,England,London,borough,73504,12.06996314,6089.828043,51.4701516,-0.02570514881,"51.4701515951197,-0.0257051488117569"
uk.org.mysociety.cons.ukparl.2025.pkm,UKPARL.2025.PKM,Peckham,,peckham,E14001421,PKM,England,London,borough,71176,8.123357153,8761.894702,51.47775617,-0.07300195536,"51.477756174083,-0.0730019553630371"
uk.org.mysociety.cons.ukparl.2025.lwe,UKPARL.2025.LWE,Lewisham East,,lewisham-east,E14001331,LWE,England,London,borough,71706,15.86784167,4518.951064,51.43635274,-0.002884350652,"51.4363527364167,-0.00288435065170785"
uk.org.mysociety.cons.ukparl.2025.gaw,UKPARL.2025.GAW,Greenwich and Woolwich,,greenwich-and-woolwich,E14001257,GAW,England,London,borough,69824,17.33538797,4027.830246,51.48508611,0.02663221643,"51.4850861065866,0.0266322164335077"
uk.org.mysociety.cons.ukparl.2025.eac,UKPARL.2025.EAC,Eltham and Chislehurst,,eltham-and-chislehurst,E14001223,EAC,England,London,borough,74179,30.70829032,2415.601755,51.43742373,0.05794900669,"51.437423733902,0.0579490066893057"
uk.org.mysociety.cons.ukparl.2025.eat,UKPARL.2025.EAT,Erith and Thamesmead,,erith-and-thamesmead,E14001229,EAT,England,London,borough,76728,29.43197473,2606.960651,51.49119213,0.121035353,"51.4911921342154,0.121035353041022"
uk.org.mysociety.cons.ukparl.2025.bxc,UKPARL.2025.BXC,Bexleyheath and Crayford,,bexleyheath-and-crayford,E14001089,BXC,England,London,borough,69948,23.18103749,3017.466325,51.4649555,0.1657287338,"51.4649555032003,0.165728733751817"
uk.org.mysociety.cons.ukparl.2025.cwg,UKPARL.2025.CWG,Chingford and Woodford Green,,chingford-and-woodford-green,E14001167,CWG,England,London,borough,75677,22.75107569,3326.304261,51.61557703,0.01217342673,"51.6155770337333,0.0121734267328101"
uk.org.mysociety.cons.ukparl.2025.whw,UKPARL.2025.WHW,Walthamstow,,walthamstow,E14001563,WHW,England,London,borough,70867,16.18094513,4379.657643,51.58508917,-0.02779412362,"51.585089169701,-0.0277941236187209"
uk.org.mysociety.cons.ukparl.2025.law,UKPARL.2025.LAW,Leyton and Wanstead,,leyton-and-wanstead,E14001334,LAW,England,London,borough,71330,17.22430803,4141.240384,51.57013073,0.01586314796,"51.5701307269628,0.0158631479601415"
uk.org.mysociety.cons.ukparl.2025.iln,UKPARL.2025.ILN,Ilford North,,ilford-north,E14001300,ILN,England,London,borough,74684,27.24606801,2741.092769,51.59226563,0.09250844,"51.5922656271556,0.0925084400037945"
uk.org.mysociety.cons.ukparl.2025.ils,UKPARL.2025.ILS,Ilford South,,ilford-south,E14001301,ILS,England,London,borough,74065,15.22652394,4864.209343,51.56838353,0.1079418968,"51.5683835274826,0.107941896793362"
uk.org.mysociety.cons.ukparl.2025.bkg,UKPARL.2025.BKG,Barking,,barking,E14001073,BKG,England,London,borough,71822,20.40954345,3519.04001,51.53530548,0.1154659972,"51.5353054811179,0.115465997166578"
uk.org.mysociety.cons.ukparl.2025.whb,UKPARL.2025.WHB,West Ham and Beckton,,west-ham-and-beckton,E14001576,WHB,England,London,borough,70590,21.08042231,3348.604642,51.51525584,0.04157040875,"51.5152558405633,0.0415704087499902"
uk.org.mysociety.cons.ukparl.2025.ehm,UKPARL.2025.EHM,East Ham,,east-ham,E14001213,EHM,England,London,borough,70902,10.02047122,7075.71515,51.53948085,0.05248772615,"51.5394808482604,0.0524877261477861"
uk.org.mysociety.cons.ukparl.2025.sab,UKPARL.2025.SAB,Stratford and Bow,,stratford-and-bow,E14001525,SAB,England,London,borough,73849,11.28968759,6541.279323,51.53957119,-0.005709472628,"51.5395711904607,-0.00570947262778747"
uk.org.mysociety.cons.ukparl.2025.pal,UKPARL.2025.PAL,Poplar and Limehouse,,poplar-and-limehouse,E14001430,PAL,England,London,borough,75814,10.94657363,6925.82013,51.50628819,-0.02288900851,"51.5062881855584,-0.0228890085095357"
uk.org.mysociety.cons.ukparl.2025.bgs,UKPARL.2025.BGS,Bethnal Green and Stepney,,bethnal-green-and-stepney,E14001086,BGS,England,London,borough,77000,6.815573715,11297.65493,51.5211132,-0.05684157994,"51.5211132043535,-0.056841579937652"
uk.org.mysociety.cons.ukparl.2025.haw,UKPARL.2025.HAW,Harrow West,,harrow-west,E14001271,HAW,England,London,borough,74060,17.48268638,4236.191073,51.57907467,-0.3506922214,"51.5790746676524,-0.350692221423708"
uk.org.mysociety.cons.ukparl.2025.fel,UKPARL.2025.FEL,Feltham and Heston,,feltham-and-heston,E14001236,FEL,England,London,borough,75226,28.02067394,2684.660625,51.45718519,-0.4079657308,"51.4571851900516,-0.407965730798171"
uk.org.mysociety.cons.ukparl.2025.twi,UKPARL.2025.TWI,Twickenham,,twickenham,E14001556,TWI,England,London,borough,75889,27.77765885,2732.015697,51.42778487,-0.3439588387,"51.4277848738325,-0.343958838695649"
uk.org.mysociety.cons.ukparl.2025.hac,UKPARL.2025.HAC,Hammersmith and Chiswick,,hammersmith-and-chiswick,E14001264,HAC,England,London,borough,74746,13.17487491,5673.374549,51.49293397,-0.2504626472,"51.4929339685699,-0.250462647240242"
uk.org.mysociety.cons.ukparl.2025.bai,UKPARL.2025.BAI,Brentford and Isleworth,,brentford-and-isleworth,E14001124,BAI,England,London,borough,76354,23.08425366,3307.622639,51.47510483,-0.3451570734,"51.4751048270182,-0.345157073369646"
uk.org.mysociety.cons.ukparl.2025.kab,UKPARL.2025.KAB,Kensington and Bayswater,,kensington-and-bayswater,E14001310,KAB,England,London,borough,75980,11.51603399,6597.757531,51.50735739,-0.1957554763,"51.5073573890607,-0.195755476322795"
uk.org.mysociety.cons.ukparl.2025.obs,UKPARL.2025.OBS,Old Bexley and Sidcup,,old-bexley-and-sidcup,E14001414,OBS,England,London,borough,74317,26.98633354,2753.875398,51.43972389,0.1181706368,"51.4397238871641,0.118170636752726"
uk.org.mysociety.cons.ukparl.2025.bap,UKPARL.2025.BAP,Beckenham and Penge,,beckenham-and-penge,E14001083,BAP,England,London,borough,76625,22.87050422,3350.38525,51.39987631,-0.02985341306,"51.3998763059682,-0.0298534130577037"
uk.org.mysociety.cons.ukparl.2025.qpk,UKPARL.2025.QPK,Queen's Park and Maida Vale,,queen-s-park-and-maida-vale,E14001435,QPK,England,London,borough,75256,7.616116338,9881.151582,51.53127326,-0.2076371016,"51.5312732566103,-0.207637101580934"
uk.org.mysociety.cons.ukparl.2025.bea,UKPARL.2025.BEA,Brent East,,brent-east,E14001122,BEA,England,London,borough,75880,18.23782537,4160.583757,51.5565525,-0.2476246215,"51.5565524998114,-0.247624621464427"
uk.org.mysociety.cons.ukparl.2025.bwe,UKPARL.2025.BWE,Brent West,,brent-west,E14001123,BWE,England,London,borough,76463,18.70691369,4087.419297,51.56184487,-0.2968192244,"51.5618448676297,-0.296819224426057"
uk.org.mysociety.cons.ukparl.2025.swg,UKPARL.2025.SWG,Southgate and Wood Green,,southgate-and-wood-green,E14001503,SWG,England,London,borough,76034,24.74119221,3073.174459,51.63538302,-0.1290772829,"51.6353830169993,-0.129077282885733"
uk.org.mysociety.cons.ukparl.2025.fgg,UKPARL.2025.FGG,Finchley and Golders Green,,finchley-and-golders-green,E14001238,FGG,England,London,borough,75761,20.94115164,3617.804852,51.5881267,-0.189735683,"51.5881267042112,-0.189735683033038"
uk.org.mysociety.cons.ukparl.2025.hen,UKPARL.2025.HEN,Hendon,,hendon,E14001279,HEN,England,London,borough,71496,22.84289112,3129.901536,51.60316199,-0.2415807667,"51.6031619853249,-0.241580766655531"
uk.org.mysociety.cons.ukparl.2025.cpb,UKPARL.2025.CPB,Chipping Barnet,,chipping-barnet,E14001169,CPB,England,London,borough,76187,40.2065695,1894.889341,51.63814289,-0.2066556354,"51.6381428939087,-0.206655635442354"
uk.org.mysociety.cons.ukparl.2025.hfb,UKPARL.2025.HFB,Hornsey and Friern Barnet,,hornsey-and-friern-barnet,E14001293,HFB,England,London,borough,70565,13.92133624,5068.838134,51.59212575,-0.1332473659,"51.5921257515612,-0.13324736590713"
uk.org.mysociety.cons.ukparl.2025.tot,UKPARL.2025.TOT,Tottenham,,tottenham,E14001553,TOT,England,London,borough,75968,11.93018604,6367.712936,51.58917617,-0.07577896248,"51.5891761742407,-0.0757789624755858"
uk.org.mysociety.cons.ukparl.2025.hsn,UKPARL.2025.HSN,Hackney North and Stoke Newington,,hackney-north-and-stoke-newington,E14001259,HSN,England,London,borough,75401,9.021292605,8358.114885,51.56086823,-0.06116964252,"51.560868231033,-0.0611696425193571"
uk.org.mysociety.cons.ukparl.2025.put,UKPARL.2025.PUT,Putney,,putney,E14001434,PUT,England,London,borough,73041,14.13814413,5166.236766,51.45310886,-0.2217636265,"51.4531088641433,-0.221763626495581"
uk.org.mysociety.cons.ukparl.2025.bat,UKPARL.2025.BAT,Battersea,,battersea,E14001081,BAT,England,London,borough,71949,9.841514617,7310.764938,51.46765117,-0.1587209716,"51.4676511668992,-0.158720971595087"
uk.org.mysociety.cons.ukparl.2025.too,UKPARL.2025.TOO,Tooting,,tooting,E14001550,TOO,England,London,borough,76986,11.23637289,6851.49921,51.43677148,-0.1654909276,"51.4367714816339,-0.165490927623655"
uk.org.mysociety.cons.ukparl.2025.caw,UKPARL.2025.CAW,Carshalton and Wallington,,carshalton-and-wallington,E14001153,CAW,England,London,borough,72755,25.57307794,2844.984095,51.36133481,-0.1551437005,"51.3613348139369,-0.155143700454854"
uk.org.mysociety.cons.ukparl.2025.sac,UKPARL.2025.SAC,Sutton and Cheam,,sutton-and-cheam,E14001534,SAC,England,London,borough,71284,18.2692035,3901.866876,51.36313166,-0.2089471863,"51.3631316631345,-0.208947186313696"
uk.org.mysociety.cons.ukparl.2025.crs,UKPARL.2025.CRS,Croydon South,,croydon-south,E14001187,CRS,England,London,borough,71541,37.66753103,1899.275,51.32882807,-0.1060297631,"51.3288280691867,-0.106029763106266"
uk.org.mysociety.cons.ukparl.2025.isn,UKPARL.2025.ISN,Islington North,,islington-north,E14001305,ISN,England,London,borough,73970,7.383082663,10018.85031,51.5596115,-0.114337657,"51.5596114987265,-0.114337656988844"
uk.org.mysociety.cons.ukparl.2025.iss,UKPARL.2025.ISS,Islington South and Finsbury,,islington-south-and-finsbury,E14001306,ISS,England,London,borough,75905,8.066636236,9409.746241,51.53779559,-0.1043371534,"51.5377955943188,-0.10433715341654"
uk.org.mysociety.cons.ukparl.2025.hsd,UKPARL.2025.HSD,Hackney South and Shoreditch,,hackney-south-and-shoreditch,E14001260,HSD,England,London,borough,75197,8.067099731,9321.441721,51.54064505,-0.05960413128,"51.5406450548839,-0.0596041312789162"
uk.org.mysociety.cons.ukparl.2025.hae,UKPARL.2025.HAE,Harrow East,,harrow-east,E14001270,HAE,England,London,borough,76299,24.98144388,3054.226984,51.60949665,-0.3129877195,"51.6094966537128,-0.312987719529879"
uk.org.mysociety.cons.ukparl.2025.caf,UKPARL.2025.CAF,Chelsea and Fulham,,chelsea-and-fulham,E14001160,CAF,England,London,borough,76481,10.22367568,7480.773294,51.47983644,-0.1942892828,"51.4798364388266,-0.194289282808408"
uk.org.mysociety.cons.ukparl.2025.orp,UKPARL.2025.ORP,Orpington,,orpington,E14001417,ORP,England,London,borough,71571,67.87081995,1054.517981,51.35775571,0.09380369415,"51.357755707643,0.0938036941534041"
uk.org.mysociety.cons.ukparl.2025.bbh,UKPARL.2025.BBH,Bromley and Biggin Hill,,bromley-and-biggin-hill,E14001137,BBH,England,London,borough,70418,46.510944,1514.009262,51.36660222,0.02524918692,"51.3666022205939,0.0252491869194052"
uk.org.mysociety.cons.ukparl.2025.dar,UKPARL.2025.DAR,Dagenham and Rainham,,dagenham-and-rainham,E14001189,DAR,England,London,borough,73627,41.91652985,1756.51468,51.52769648,0.1853797431,"51.5276964832153,0.185379743126094"
uk.org.mysociety.cons.ukparl.2025.hau,UKPARL.2025.HAU,Hornchurch and Upminster,,hornchurch-and-upminster,E14001292,HAU,England,London,borough,76938,56.78457174,1354.91028,51.57059669,0.2515502061,"51.5705966881615,0.251550206149489"
uk.org.mysociety.cons.ukparl.2025.rmf,UKPARL.2025.RMF,Romford,,romford,E14001448,RMF,England,London,borough,73730,29.74652205,2478.609092,51.59098377,0.1807471939,"51.5909837729329,0.180747193910041"
uk.org.mysociety.cons.ukparl.2025.mam,UKPARL.2025.MAM,Mitcham and Morden,,mitcham-and-morden,E14001371,MAM,England,London,borough,76877,18.68234982,4114.953458,51.40095929,-0.1765477617,"51.4009592865084,-0.176547761671694"
uk.org.mysociety.cons.ukparl.2025.kas,UKPARL.2025.KAS,Kingston and Surbiton,,kingston-and-surbiton,E14001312,KAS,England,London,borough,75410,26.04646148,2895.210931,51.37826034,-0.2941477416,"51.3782603384036,-0.294147741627166"
uk.org.mysociety.cons.ukparl.2025.wim,UKPARL.2025.WIM,Wimbledon,,wimbledon,E14001586,WIM,England,London,borough,74641,22.91219958,3257.696832,51.41373759,-0.2243101787,"51.4137375873864,-0.224310178650399"
uk.org.mysociety.cons.ukparl.2025.rpk,UKPARL.2025.RPK,Richmond Park,,richmond-park,E14001445,RPK,England,London,borough,75037,36.52995555,2054.122401,51.44942493,-0.2793878274,"51.4494249288098,-0.279387827406813"
uk.org.mysociety.cons.ukparl.2025.uxb,UKPARL.2025.UXB,Uxbridge and South Ruislip,,uxbridge-and-south-ruislip,E14001558,UXB,England,London,borough,75042,40.37585525,1858.586017,51.5515903,-0.4508538868,"51.5515903002359,-0.450853886824162"
uk.org.mysociety.cons.ukparl.2025.rnp,UKPARL.2025.RNP,"Ruislip, Northwood and Pinner",,ruislip-northwood-and-pinner,E14001454,RNP,England,London,borough,72168,40.44981204,1784.136844,51.59777602,-0.4263458939,"51.5977760227733,-0.426345893852323"
uk.org.mysociety.cons.ukparl.2025.crk,UKPARL.2025.CRK,Cramlington and Killingworth,,cramlington-and-killingworth,E14001183,CRK,England,North East,county,73295,98.8843416,741.2194774,55.06590791,-1.578371832,"55.0659079114972,-1.57837183174893"
uk.org.mysociety.cons.ukparl.2025.bac,UKPARL.2025.BAC,Blaydon and Consett,,blaydon-and-consett,E14001106,BAC,England,North East,county,70163,113.6968853,617.1057354,54.91099231,-1.786368201,"54.9109923102777,-1.78636820145621"
uk.org.mysociety.cons.ukparl.2025.hex,UKPARL.2025.HEX,Hexham,,hexham,E14001285,HEX,England,North East,county,72738,2775.491766,26.20724762,55.07305834,-2.190549806,"55.0730583434005,-2.19054980568699"
uk.org.mysociety.cons.ukparl.2025.baa,UKPARL.2025.BAA,Blyth and Ashington,,blyth-and-ashington,E14001107,BAA,England,North East,county,75452,89.19502705,845.9216001,55.15238272,-1.5685563,"55.1523827151501,-1.56855630002728"
uk.org.mysociety.cons.ukparl.2025.gcw,UKPARL.2025.GCW,Gateshead Central and Whickham,,gateshead-central-and-whickham,E14001244,GCW,England,North East,borough,70994,42.25778799,1680.021681,54.93841869,-1.650206782,"54.9384186892186,-1.65020678200588"
uk.org.mysociety.cons.ukparl.2025.tyn,UKPARL.2025.TYN,Tynemouth,,tynemouth,E14001557,TYN,England,North East,borough,73022,35.08657863,2081.194658,55.02838093,-1.465763269,"55.0283809277746,-1.46576326899526"
uk.org.mysociety.cons.ukparl.2025.ncn,UKPARL.2025.NCN,Newcastle upon Tyne North,,newcastle-upon-tyne-north,E14001379,NCN,England,North East,borough,76503,32.32961771,2366.344096,55.01508856,-1.615914741,"55.0150885557919,-1.61591474079947"
uk.org.mysociety.cons.ukparl.2025.ncl,UKPARL.2025.NCL,Newcastle upon Tyne Central and West,,newcastle-upon-tyne-central-and-west,E14001377,NCL,England,North East,borough,76460,33.3026561,2295.912968,54.98368647,-1.671985861,"54.9836864723847,-1.67198586050607"
uk.org.mysociety.cons.ukparl.2025.nce,UKPARL.2025.NCE,Newcastle upon Tyne East and Wallsend,,newcastle-upon-tyne-east-and-wallsend,E14001378,NCE,England,North East,borough,76875,28.05702665,2739.95534,54.99038767,-1.54527982,"54.9903876675168,-1.5452798198126"
uk.org.mysociety.cons.ukparl.2025.sun,UKPARL.2025.SUN,Sunderland Central,,sunderland-central,E14001531,SUN,England,North East,borough,72688,30.63132955,2372.995266,54.90320863,-1.387701489,"54.9032086257392,-1.38770148933406"
uk.org.mysociety.cons.ukparl.2025.ssh,UKPARL.2025.SSH,South Shields,,south-shields,E14001492,SSH,England,North East,borough,69725,37.01004851,1883.947815,54.96640838,-1.409879036,"54.9664083819371,-1.40987903607461"
uk.org.mysociety.cons.ukparl.2025.jge,UKPARL.2025.JGE,Jarrow and Gateshead East,,jarrow-and-gateshead-east,E14001307,JGE,England,North East,borough,71106,43.64787707,1629.082667,54.9558855,-1.505788104,"54.9558854976278,-1.50578810407035"
uk.org.mysociety.cons.ukparl.2025.dhm,UKPARL.2025.DHM,City of Durham,,city-of-durham,E14001173,DHM,England,North East,county,72878,215.5495858,338.1031781,54.76975779,-1.645936789,"54.7697577867031,-1.64593678850349"
uk.org.mysociety.cons.ukparl.2025.eas,UKPARL.2025.EAS,Easington,,easington,E14001211,EAS,England,North East,county,70043,149.7820878,467.6326856,54.76724913,-1.366050011,"54.7672491251747,-1.36605001062092"
uk.org.mysociety.cons.ukparl.2025.hpl,UKPARL.2025.HPL,Hartlepool,,hartlepool,E14001272,HPL,England,North East,county,71228,98.34667188,724.2543,54.66901414,-1.255646746,"54.6690141442892,-1.25564674578158"
uk.org.mysociety.cons.ukparl.2025.ndh,UKPARL.2025.NDH,North Durham,,north-durham,E14001389,NDH,England,North East,county,73079,229.7416077,318.0921416,54.8368013,-1.752283564,"54.8368012962207,-1.75228356395164"
uk.org.mysociety.cons.ukparl.2025.wgs,UKPARL.2025.WGS,Washington and Gateshead South,,washington-and-gateshead-south,E14001567,WGS,England,North East,borough,71775,69.79125195,1028.424022,54.90804591,-1.552601317,"54.9080459059942,-1.55260131672926"
uk.org.mysociety.cons.ukparl.2025.hss,UKPARL.2025.HSS,Houghton and Sunderland South,,houghton-and-sunderland-south,E14001295,HSS,England,North East,county,76883,69.1428022,1111.945099,54.85393135,-1.450099065,"54.8539313495559,-1.45009906533981"
uk.org.mysociety.cons.ukparl.2025.bia,UKPARL.2025.BIA,Bishop Auckland,,bishop-auckland,E14001101,BIA,England,North East,county,70879,1335.607989,53.0687152,54.64780499,-2.002561415,"54.6478049925025,-2.0025614145732"
uk.org.mysociety.cons.ukparl.2025.nas,UKPARL.2025.NAS,Newton Aycliffe and Spennymoor,,newton-aycliffe-and-spennymoor,E14001382,NAS,England,North East,county,71299,246.5244248,289.2167787,54.67113235,-1.504579635,"54.6711323546889,-1.50457963470004"
uk.org.mysociety.cons.ukparl.2025.skn,UKPARL.2025.SKN,Stockton North,,stockton-north,E14001518,SKN,England,North East,county,69779,91.96138768,758.7858531,54.6028186,-1.289705851,"54.602818597504,-1.28970585066854"
uk.org.mysociety.cons.ukparl.2025.mte,UKPARL.2025.MTE,Middlesbrough and Thornaby East,,middlesbrough-and-thornaby-east,E14001367,MTE,England,North East,borough,71742,36.29327561,1976.729816,54.55603101,-1.248148041,"54.5560310057101,-1.24814804121159"
uk.org.mysociety.cons.ukparl.2025.mcl,UKPARL.2025.MCL,Middlesbrough South and East Cleveland,,middlesbrough-south-and-east-cleveland,E14001368,MCL,England,North East,county,69967,197.1319221,354.9247593,54.53472603,-1.012288924,"54.5347260302773,-1.01228892377468"
uk.org.mysociety.cons.ukparl.2025.red,UKPARL.2025.RED,Redcar,,redcar,E14001440,RED,England,North East,borough,71331,82.62462063,863.3141,54.58947934,-1.102341154,"54.5894793360573,-1.10234115365496"
uk.org.mysociety.cons.ukparl.2025.drl,UKPARL.2025.DRL,Darlington,,darlington,E14001190,DRL,England,North East,county,70446,113.3059317,621.7326749,54.56092866,-1.604299754,"54.5609286596455,-1.60429975398042"
uk.org.mysociety.cons.ukparl.2025.skw,UKPARL.2025.SKW,Stockton West,,stockton-west,E14001519,SKW,England,North East,county,70108,194.2283098,360.9566498,54.53124244,-1.415790327,"54.5312424448272,-1.41579032692994"
uk.org.mysociety.cons.ukparl.2025.nnu,UKPARL.2025.NNU,North Northumberland,,north-northumberland,E14001397,NNU,England,North East,county,72541,2185.894085,33.1859629,55.46008824,-1.93590276,"55.4600882416707,-1.93590276029801"
uk.org.mysociety.cons.ukparl.2025.laa,UKPARL.2025.LAA,Leigh and Atherton,,leigh-and-atherton,E14001329,LAA,England,North West,borough,76363,53.09844506,1438.140042,53.49563493,-2.530030463,"53.4956349301743,-2.53003046333592"
uk.org.mysociety.cons.ukparl.2025.mkf,UKPARL.2025.MKF,Makerfield,,makerfield,E14001350,MKF,England,North West,borough,76517,56.94386511,1343.726841,53.51685426,-2.629273626,"53.5168542627799,-2.62927362556566"
uk.org.mysociety.cons.ukparl.2025.car,UKPARL.2025.CAR,Carlisle,,carlisle,E14001152,CAR,England,North West,county,75868,916.055443,82.82031462,54.98753888,-2.78175365,"54.9875388802984,-2.78175365032513"
uk.org.mysociety.cons.ukparl.2025.mor,UKPARL.2025.MOR,Morecambe and Lunesdale,,morecambe-and-lunesdale,E14001372,MOR,England,North West,county,76040,903.9442921,84.12022806,54.17781431,-2.631671919,"54.1778143114389,-2.63167191867791"
uk.org.mysociety.cons.ukparl.2025.lan,UKPARL.2025.LAN,Lancaster and Wyre,,lancaster-and-wyre,E14001318,LAN,England,North West,county,74992,448.9478165,167.0394581,53.93723275,-2.794333387,"53.9372327500646,-2.79433338700552"
uk.org.mysociety.cons.ukparl.2025.riv,UKPARL.2025.RIV,Ribble Valley,,ribble-valley,E14001443,RIV,England,North West,county,75993,648.8935685,117.1116554,53.89160622,-2.505477721,"53.8916062217138,-2.50547772053117"
uk.org.mysociety.cons.ukparl.2025.bps,UKPARL.2025.BPS,Blackpool South,,blackpool-south,E14001105,BPS,England,North West,borough,76071,32.41851844,2346.529195,53.80540557,-3.03422549,"53.8054055708243,-3.03422549001734"
uk.org.mysociety.cons.ukparl.2025.fyl,UKPARL.2025.FYL,Fylde,,fylde,E14001242,FYL,England,North West,county,75114,191.2266562,392.800886,53.78653614,-2.925922374,"53.7865361360688,-2.92592237363264"
uk.org.mysociety.cons.ukparl.2025.pre,UKPARL.2025.PRE,Preston,,preston,E14001433,PRE,England,North West,borough,72946,41.03341731,1777.721788,53.77203349,-2.709595014,"53.7720334864755,-2.70959501428412"
uk.org.mysociety.cons.ukparl.2025.bur,UKPARL.2025.BUR,Burnley,,burnley,E14001142,BUR,England,North West,county,75436,119.581085,630.8355537,53.7820996,-2.223052113,"53.7820995969078,-2.22305211334642"
uk.org.mysociety.cons.ukparl.2025.pdl,UKPARL.2025.PDL,Pendle and Clitheroe,,pendle-and-clitheroe,E14001422,PDL,England,North West,county,76941,236.9440529,324.7222247,53.86333073,-2.237430274,"53.8633307318075,-2.23743027370269"
uk.org.mysociety.cons.ukparl.2025.bpn,UKPARL.2025.BPN,Blackpool North and Fleetwood,,blackpool-north-and-fleetwood,E14001104,BPN,England,North West,borough,75396,52.13276489,1446.230603,53.89260121,-3.028331375,"53.8926012147141,-3.02833137486149"
uk.org.mysociety.cons.ukparl.2025.bbn,UKPARL.2025.BBN,Blackburn,,blackburn,E14001102,BBN,England,North West,borough,70586,39.59374287,1782.756438,53.74431355,-2.497898941,"53.7443135538945,-2.49789894059394"
uk.org.mysociety.cons.ukparl.2025.hyb,UKPARL.2025.HYB,Hyndburn,,hyndburn,E14001299,HYB,England,North West,county,71145,90.26350075,788.1923414,53.75008466,-2.379214058,"53.7500846624722,-2.37921405812567"
uk.org.mysociety.cons.ukparl.2025.rad,UKPARL.2025.RAD,Rossendale and Darwen,,rossendale-and-darwen,E14001450,RAD,England,North West,county,74593,218.2032204,341.85105,53.6823458,-2.345916244,"53.6823458023925,-2.34591624389452"
uk.org.mysociety.cons.ukparl.2025.sop,UKPARL.2025.SOP,Southport,,southport,E14001504,SOP,England,North West,county,74168,186.2647239,398.1859714,53.6780968,-2.951434714,"53.6780968017586,-2.95143471437462"
uk.org.mysociety.cons.ukparl.2025.sri,UKPARL.2025.SRI,South Ribble,,south-ribble,E14001491,SRI,England,North West,county,72029,141.8401632,507.8180846,53.68654365,-2.749836293,"53.6865436539249,-2.74983629257042"
uk.org.mysociety.cons.ukparl.2025.wla,UKPARL.2025.WLA,West Lancashire,,west-lancashire,E14001577,WLA,England,North West,county,73652,262.3559026,280.733154,53.57329332,-2.866826423,"53.573293324502,-2.86682642323968"
uk.org.mysociety.cons.ukparl.2025.sef,UKPARL.2025.SEF,Sefton Central,,sefton-central,E14001463,SEF,England,North West,county,74746,103.8163457,719.9829612,53.5344868,-3.024182054,"53.5344868020615,-3.02418205440774"
uk.org.mysociety.cons.ukparl.2025.btl,UKPARL.2025.BTL,Bootle,,bootle,E14001113,BTL,England,North West,borough,75194,28.12762709,2673.314736,53.4690857,-2.999965194,"53.4690856951423,-2.99996519393475"
